StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,C2,C3_First Click,C3_Last Click,C3_Page Submit,C3_Click Count,D1_1,W2T_First Click,W2T_Last Click,W2T_Page Submit,W2T_Click Count,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W2_16,W2_17,W2_18,W2_19,W2_20,W3T_First Click,W3T_Last Click,W3T_Page Submit,W3T_Click Count,W3_1,W3_2,W3_3,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W3_12,W3_13,W3_14,W3_15,W3_16,W3_17,W3_18,W3_19,W3_20,W4T_First Click,W4T_Last Click,W4T_Page Submit,W4T_Click Count,W4_1,W4_2,W4_3,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,W4_12,W4_13,W4_14,W4_15,W4_16,W4_17,W4_18,W4_19,W4_20,W5T_First Click,W5T_Last Click,W5T_Page Submit,W5T_Click Count,W5_1,W5_2,W5_3,W5_4,W5_5,W5_6,W5_7,W5_8,W5_9,W5_10,W5_11,W5_12,W5_13,W5_14,W5_15,W5_16,W5_17,W5_18,W5_19,W5_20,W6T_First Click,W6T_Last Click,W6T_Page Submit,W6T_Click Count,W6_1,W6_2,W6_3,W6_4,W6_5,W6_6,W6_7,W6_8,W6_9,W6_10,W6_11,W6_12,W6_13,W6_14,W6_15,W6_16,W6_17,W6_18,W6_19,W6_20,P1,P2,P2_5_TEXT,P3,P4,D2,D3_1,D4_1,D5,D5_2_TEXT,D6,D6_11_TEXT,D7,D7_17_TEXT,D8,D9,D9_6_TEXT,D10,C7,MTurkCode
3/16/17 9:31,3/16/17 9:44,IP Address,174.96.117.11,100,776,TRUE,3/16/17 9:44,R_3flaFXSwEvRoWe5,,,,,40.44099426,-81.49199677,anonymous,I understand and agree to proceed,,,,,1960,3.136,3.136,120.71,1,big,bloated,necessity,taxes,ruling,laws,leaders,corruption,ineffective,broken,,,,,,,,,,,3.01,3.01,120.696,1,morals,virtue,ethical,collective,peace,compassion,caring,united,practical,,,,,,,,,,,,3.944,59.241,120.835,2,pro-choice,environmentalists,equality,caring,compassion,understanding,giving,sharing,,,,,,,,,,,,,42.215,43.545,120.649,2,egotistical,uncaring,ungrateful,know it all,moneyed,unethical,uncooperative,,,,,,,,,,,,,,3.611,3.611,120.786,1,caring,giving,helping,corruption,compassion,misfortune,,,,,,,,,,,,,,,3. Slightly liberal,Democrat,,5,4,Male,Ohio,Pennsylvania,English,,Protestant,,Associate degree in college -- Academic program,,No,White,,Both parents born in the U.S.,"Yes, I agree",9
3/16/17 9:57,3/16/17 10:11,IP Address,75.87.102.164,100,817,TRUE,3/16/17 10:11,R_1q8nbxJJpIDIqlH,,,,,27.67640686,-97.49369812,anonymous,I understand and agree to proceed,,,,,1983,3.329,119.348,120.622,14,USA,Democrat,Republican,judicial system,supreme court,president,Obama,Trump,Hillary Clinton,Campaign,le,,,,,,,,,,28.34,115.746,120.588,16,equality,freedom,faith,Christianity,volunteerism,practical,competition,progress,optimism,work ethic,,,,,,,,,,,3.628,112.754,120.617,8,liberal,caring,loyal,smart,professional,ideological,,,,,,,,,,,,,,,3.011,118.872,120.618,17,conservative ,religious,close minded,minimal education,middle class,white,male,southern Baptist,hard workers ,hunters,anti-abortion,evangelical ,Catholics,,,,,,,,2.788,114.2,120.672,7,poor,minimal level,white,ghetto,trailer park,state of being,,,,,,,,,,,,,,,2. Liberal,Democrat,,5,4,Female,Texas,Texas,English,,Catholic,,Some college but no degree,,Yes,White,,Both parents born in the U.S.,"Yes, I agree",32
3/16/17 10:04,3/16/17 10:16,IP Address,216.255.17.206,100,739,TRUE,3/16/17 10:16,R_poZNmhuKG86UoQV,,,,,40.87690735,-84.5868988,anonymous,I understand and agree to proceed,,,,,1985,1.648,106.195,120.652,5,Globalist,establishment,shadow government,deep state,career politicians,murderers,controlled by wall street,murderers,capitalist,corporate controlled,unbalanced,divided,unlawful,crooked,taking bribes,,,,,,2.125,111.629,120.678,10,IMMORAL,SELF CENTERED,SELFISH,CONSUMER ORIENTED,UNSPIRITUAL,,,,,,,,,,,,,,,,2.367,2.367,120.669,1,SOCIALIST,GLOBALIST,COMMUNIST,LAIRS,IDIOTS,stupid,SNOWFLAKES,CRYBABYS ,,,,,,,,,,,,,2.05,2.05,120.67,1,LIARS,HYPOCRITES,CAPITALIST,CORPORATE CONTROLLED,WAR MONGERS,CONTROLLED BY BANKERS,FAILED SYSTEM THAT USED TO BE GOOD,NEED ABE LINCOLN TO SCHOOL THEM,SOME OF THEM ARE ALRIGHT ,DEEP STATE,GLOBALIST ,,,,,,,,,,57.786,107.494,120.894,4,USED AS BAIT,GOOD WITH BAD INTENTIONS,BENEVOLENT ,USED TO GET VOTES,USED TO KEEP DEPENDENT ON GOVERNMENT ,,,,,,,,,,,,,,,,5. Slightly conservative,No preference,,1. Government should provide many fewer services,4,Male,Ohio,Virginia,English,,Spiritual but not religious,,High school graduate - high school diploma or equivalent (for example: GED),,No,American Indian or Alaska Native,,Both parents born in the U.S.,"Yes, I agree",13
3/16/17 10:18,3/16/17 10:31,IP Address,24.188.43.123,100,776,TRUE,3/16/17 10:31,R_2WHzSSsUtSahlc4,,,,,40.55160522,-74.46369934,anonymous,I understand and agree to proceed,,,,,1982,2.113,103.917,120.493,24,slow,bureaucracy,necessary,inefficient,overhaul,congress,president,judiciary,legislative,executive,politicians,oversight,regulation,taxes,laws,restrictions,justice,vigilant,,,2.087,120.17,120.5,20,pluralism,dreams,freedom,democracy,speech,community,togetherness,work,diligence,life,liberty,happiness,indulgence,endurance,persevere,strength,America,,,,2.314,119.258,120.499,13,Liberal,Open-minded,Donkey,Helpful,People,Clinton,Responsible,For the people,Welfare,compassionate,generous,freedom,,,,,,,,,1.767,117.039,120.492,18,stingy,wealthy,greedy,business,elephant,trump,conservative,small-minded,capitalist,anti-environment,tricky,ruthless,deregulation,anti-tax,anti-government,irs,,,,,2.469,116.311,120.504,21,life,necessary,needs,work,unemployment,money,helpful,living,support,poor,temporary,monetary,assistance,families,worthwhile,,,,,,2. Liberal,Democrat,,6,2,Male,New Jersey,New Jersey,English,,Agnostic,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,Yes,White,,Both parents born in the U.S.,"Yes, I agree",85
3/16/17 10:33,3/16/17 10:47,IP Address,74.4.241.82,100,858,TRUE,3/16/17 10:47,R_1gSj9IkS9II0pW9,,,,,38.08880615,-78.55919647,anonymous,I understand and agree to proceed,,,,,1947,3.909,117.573,120.473,14,law,tax,govern,legislate,fair,equality,constitution,deliberate,consensus,investigate,facts,report,welfare,good,,,,,,,3.584,113.952,120.503,15,life,quality,wholesome,fundamental,loving,caring,compassionate,root,character,family,future,safety,,,,,,,,,3.007,119.06,120.484,15,caring,good,peace,equality,opportunity,chance,future,goals,fair,unselfish,competent,thinking,d,,,,,,,,3.026,113.15,120.491,12,selfish,greed,uncompassionate,uncaring,dictatorial,self interest,money focus,deceptive,selfish,base,slimy,corrupt,,,,,,,,,4.599,115.966,120.482,13,benefits,return,fair,right,necessary,policy,administer,fairness,compassionate,loving,understanding,food,necessity,,,,,,,,3. Slightly liberal,Democrat,,6,3,Male,Virginia,Pennsylvania,English,,Protestant,,"Bachelor's degree (For example: BA, AB, BS)",,No,Black or African American,,Both parents born in the U.S.,"Yes, I agree",0
3/16/17 10:36,3/16/17 10:49,IP Address,72.72.181.250,100,778,TRUE,3/16/17 10:49,R_r7tykSYF0fahQjL,,,,,39.7723999,-76.58450317,anonymous,I understand and agree to proceed,,,,,1951,3.833,113.994,120.517,14,freedom,dishonesty,congress,house of representatives,senators,white house,armed forces,integrity,looking our for US,back stabbing,republicans,democrats,supreme courts,states,,,,,,,4.935,113.008,120.52,13,honesty,integrity,trustworthiness,family,protecting the environment,peace,liberty,freedom,non-prejudiced,active,spirituality,baseball,,,,,,,,,3.533,115.467,120.513,9,liberal,abortion,Hillary Clinton,Bill Clinton,advocate for welfare,advocate for immigration,left,looking out for victims more than police officers,,,,,,,,,,,,,4.384,104.179,120.525,9,Bush,Donald trump,conservative,strong conservative,Ronald Reagan,Fox news,congress controlled,,,,,,,,,,,,,,3.398,102.269,120.516,10,poor,food stamps,Medicaid,majority of immigrants,minorities, take advantage of system,homelessness,sympathy for some,children,poor health care,,,,,,,,,,,6. Conservative,Republican,,3,5,Female,Pennsylvania,Pennsylvania,English,,Protestant,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",83
3/16/17 10:50,3/16/17 11:02,IP Address,172.8.215.75,100,770,TRUE,3/16/17 11:02,R_1gc2aUroObLaMfx,,,,,41.14819336,-81.47360229,anonymous,I understand and agree to proceed,,,,,1989,2.139,55.352,120.454,5,Small,Large,Overreach,Army,Defense,Laws,Bills,Congress,Elected,Official,People,Regulations,Complicated,Offices,Money,Taxes,Services,Policies,,,1.736,1.736,120.461,1,Patriotism,Work,Capitalism,Freedom,Winning,Flag,Bootstraps,Democracy,Self-sufficiency,Family,Immigrants,Ingenuity,H,,,,,,,,1.709,119.817,120.465,5,DNC,Liberal,Obama,Climate,Arts,lgbtq,Environment,EPA,Federal,Open,Progressive,Women,Millennial,Young,Party,Donkey,Blue,Sanders,Clinton,Biden,1.995,1.995,120.458,1,Red,Elephant,Conservative,South,White,Rural,Rich,Money,Short-sighted,Congress,Trump,Pence,Deregulation,Cuts,Weapons,Guns,States,Racism,Anger,,1.655,109.255,120.451,5,Money,Aid,Poor,Disabled,Children,Families,Help,Assistance,Apply,Application,Cuts,Democrats,Difficult,Hand-outs,Difficulties,Bureaucracy,Older,Elderly,Appalachia,White,1. Extremely liberal,Democrat,,7. Government should provide many more services,3,Female,Ohio,Ohio,English,,Agnostic,,Associate degree in college -- Academic program,,No,White,,Both parents born in the U.S.,"Yes, I agree",86
3/16/17 10:54,3/16/17 11:06,IP Address,75.64.74.68,100,748,TRUE,3/16/17 11:06,R_3D5T5lZpdezP4XU,,,,,35.13639832,-89.77259827,anonymous,I understand and agree to proceed,,,,,1984,2.576,40.685,120.805,6,laws,bureaucracy,inefficiency,puerility,nonsense,ineffective,embarrassment,unreasonable,necessary,authority,power,disappointing,,,,,,,,,2.597,2.597,120.843,1,varied,freedom,strength,loyalty,pride,subjective,time-tested,admirable,exemplary,cooperative,conviction,autonomy,,,,,,,,,1.778,4.474,120.99,4,liberal,activist,donkey,blue,progressive,considerate,thoughtful,reasonable,intelligent,logical,open-minded,tolerant,inclusive,superior,,,,,,,2.036,2.036,120.849,1,conservative,unreasonable,misogynistic,unintelligent,red,elephant,inexplicable,intolerant,illogical,derisive,antagonistic,disrespectful,oppressive,traditional,detrimental,regressive,obstructive,,,,2.261,2.261,120.835,1,government,aid,assistance,beneficial,necessary,limited,guaranteed,important,caring,well-being,protective,supportive,,,,,,,,,1. Extremely liberal,Democrat,,6,2,Female,Tennessee,Tennessee,English,,Other (please specify),none,"Bachelor's degree (For example: BA, AB, BS)",,No,American Indian or Alaska Native,,Both parents born in the U.S.,"Yes, I agree",9
3/16/17 10:57,3/16/17 11:10,IP Address,24.224.103.127,100,750,TRUE,3/16/17 11:10,R_uqsRmnHUhs0VcK5,,,,,35.58900452,-80.76799774,anonymous,I understand and agree to proceed,,,,,1985,3.006,51.825,121.408,3,needed,success,trustworthy,deceitful,corrupt,necessary,helpful,moral,immoral,sympathetic,unsympathetic,,,,,,,,,,2.436,116.102,120.71,7,Democrat,Liberal,freedom,immigrants,caring,sympathy,culture,inclusive,equality,helpful,moral,constitution,independence,pride,love,together,friends,family,,,2.894,35.718,120.832,3,Caring,imperative,moral,helpful,sympathetic,needed,loving,family,friendship,upstanding,trustworthy,inclusive,American,,,,,,,,2.231,120.266,120.636,7,dishonest,shady,liar,corrupt,immoral,uncaring,unsympathetic,greedy,traitorous,treason,money,rich,soulless,bought,uninformed,reckless,childish,immature,destructive,ter,2.478,94.286,120.636,3,helpful,needed,elderly,poor,underprivileged,lifesaving,important,hopeful,enthusiastic,positive,,,,,,,,,,,1. Extremely liberal,Democrat,,6,3,Male,North Carolina,North Carolina,English,,Buddhist,,High school graduate - high school diploma or equivalent (for example: GED),,No,White,,Both parents born in the U.S.,"Yes, I agree",47
3/16/17 10:59,3/16/17 11:14,IP Address,162.129.251.32,100,869,TRUE,3/16/17 11:14,R_ThKlQgD2gb8jqXn,,,,,39.32879639,-76.59670258,anonymous,I understand and agree to proceed,,,,,1970,3.063,92.172,120.576,8,democracy,balanced,election,monitor,public,civil,justice,,,,,,,,,,,,,,2.183,107.416,120.56,13,free,equal,fair,opportunity,capitalist,economy,strong,firm,belief,military,trade,education,,,,,,,,,2.431,108.172,120.61,11,liberty,freedom,open,control,democracy,political,,,,,,,,,,,,,,,2.286,118.91,120.588,9,conservative,traditional,firm,strong,control,economy,conventional,,,,,,,,,,,,,,2.236,106.917,120.588,13,education,retirement,insurance,life,disability,social,security,safety,cultural,,,,,,,,,,,,4. Moderate; middle of the road,Independent,,5,3,Male,Maryland,Maryland,English,,Protestant,,"Doctorate degree (For example: PhD, EdD)",,No,Asian,,Both parents born in another country,"Yes, I agree",85
3/16/17 11:28,3/16/17 11:41,IP Address,173.88.110.77,100,731,TRUE,3/16/17 11:41,R_2RVZjv9Q9Imufrj,,,,,40.10710144,-82.89810181,anonymous,I understand and agree to proceed,,,,,1989,3.585,3.585,120.462,1,corrupt,greedy,bloated,evil,wealthy,lazy,paperwork,inefficient,terrible,joke,president,senator,legislator,lobbyist,scandal,bipartisan,,,,,3.918,3.918,120.459,1,compassion,empathy,work,money,dream,education,freedom,travel,openness,love,share,job,leisure,vacation,,,,,,,2.707,2.707,120.454,1,liberal,hypocritical,welfare,marriage,evil,abortion,social,wealthy,socialist,women,,,,,,,,,,,3.547,3.547,120.469,1,conservative,biased,close-minded,racist,wealthy,rich,money,pro-life,family,white,old,men,greedy,miserly,hypocritical,,,,,,2.164,98.117,120.47,2,poor,needy,unemployed,single,family,food,housing,hungry,lonely,depressed,children,disabled,sickly,help,charity,,,,,,3. Slightly liberal,Independent,,4,2,Female,Ohio,Pennsylvania,English,,Catholic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",54
3/16/17 11:28,3/16/17 11:42,IP Address,104.131.94.118,100,805,TRUE,3/16/17 11:42,R_3p2OhWyCZiyk4sR,,,,,40.83259583,-74.13069916,anonymous,I understand and agree to proceed,,,,,1988,3.22,3.22,120.453,1,law,politics,mixed,federal,power,authority,,,,,,,,,,,,,,,11.777,11.777,120.451,1,equality,integrity,freedom,pride,excellence,independence,security,greatness,,,,,,,,,,,,,7.845,85.956,120.456,2,pro-choice,liberal,left wing,chaotic,unstable,social rights,,,,,,,,,,,,,,,1.788,1.788,120.457,1,conservative,rich,right wing,traditional,old,unbending,white,,,,,,,,,,,,,,5.335,5.335,120.456,1,free money,poor,help,needy,rights,financial relief,program,assistance,,,,,,,,,,,,,5. Slightly conservative,Independent,,3,5,Female,Georgia,Georgia,Other (please specify),Romanian,Protestant,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in another country,"Yes, I agree",62
3/16/17 11:30,3/16/17 11:42,IP Address,50.199.244.193,100,721,TRUE,3/16/17 11:42,R_UDD2TGqiNxwtpnz,,,,,42.29699707,-71.21959686,anonymous,I understand and agree to proceed,,,,,1988,2.046,2.046,120.492,1,Law,Justice,Integrity,Partisan,Congress,Corruption,Rich,Strong,Growth,Money,Debt,Taxes,Programs,Military,,,,,,,2.191,89.82,120.569,7,Integrity,Freedom,Diversity,Exceptionalism,Happiness,Life,Liberty,Compassion,Friendliness,Wealth,Hard Work,Family,Equality,Justice,Strength,Growth,Education,Innovation,,,1.163,41.11,120.499,2,Progressive,Caring,Giving,Kind,Equality,Compassionate,Tolerant,Accepting,Nice,Pro-Immigrant,Pro-lgbtq,Freedom,Healthful,Pro-Education,Favor Greater Good,Pro-Environment,,,,,1.669,59.518,120.495,2,Dishonest,Ruthless,Money,Greed,uncaring,Rich,Careless,Surveillance,Anti-Immigrant,Homophobic,Islamophobic,Xenophobic,White,Male,Old,Old Fashioned,Backwards,Intolerant,Religious,Anti-Science,1.559,75.399,120.529,3,Poor,Needy,Compassion,Assistance,Giving,Generous,Necessity,Budget,Food,Housing,Survival,Money,Helping Out,Pro,,,,,,,1. Extremely liberal,Democrat,,6,1. Government should see to jobs and standard of living,Male,Massachusetts,Connecticut,English,,Agnostic,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,White,,Both parents born in the U.S.,"Yes, I agree",99
3/16/17 11:41,3/16/17 11:53,IP Address,75.132.145.0,100,738,TRUE,3/16/17 11:53,R_pRdnGDa4pu8HWYV,,,,,38.51210022,-89.89980316,anonymous,I understand and agree to proceed,,,,,1940,3.413,117.226,120.779,18,GOOD,PEOPLE,PRESIDENT,CONGRESS,SENATE,BAD,POLITICAL,DEMOCRATIC,REPUBLICAN,MONEY,LAWS,JUDGES,WORKERS,BUILDINGS,BILLS,,,,,,2.674,113.03,120.697,9,FAITH,KINDNESS,STRONG,EFFORT,PRODUCTIVELY,HEART,PROGRESS,GOOD,RIGHT,MORAL,,,,,,,,,,,2.386,115.343,120.69,16,LIBERAL,WORKER,POOR,TOGETHER,CAUSE,HELPFUL,STRONG,LEFT,GOOD,COMPROMISE,,,,,,,,,,,0.454,119.137,120.776,16,GREEDY,WEALTHY,CONSERVATIVE,MEAN,HARD,UNCARING,TRUMP,RYAN,BAD,LOSER,,,,,,,,,,,2.959,97.987,121.027,13,POOR,HANDOUT,WEAK,LOST,HELP,FOOD,UNEMPLOYMENT,LAZY,CHILDREN,MOTHER,NEEDY,,,,,,,,,,3. Slightly liberal,Democrat,,6,Haven't thought much about this,Female,Illinois,Illinois,English,,Protestant,,High school graduate - high school diploma or equivalent (for example: GED),,No,White,,Both parents born in the U.S.,"Yes, I agree",76
3/16/17 12:50,3/16/17 13:02,IP Address,173.90.210.15,100,693,TRUE,3/16/17 13:02,R_3QR9C3j8x6e6gZr,,,,,42.06669617,-80.16639709,anonymous,I understand and agree to proceed,,,,,1982,1.598,1.598,120.5,1,Politics,President,Mayor,Capital,Washington DC,Laws,White House,Senator,Governor ,White House,Rules,,,,,,,,,,2.21,2.21,120.488,1,Lacking,Honesty,Truth,Flag,Liberty,Morals,,,,,,,,,,,,,,,1.554,1.554,120.496,1,Hillary Clinton,Election,Vice President,President,Loser,Blue,Race,Debate,,,,,,,,,,,,,13.229,13.229,120.483,1,Trump,President,White House,Politics,Election,Party,Red,Debate,,,,,,,,,,,,,3.951,3.951,120.488,1,Poor,Government,Assistance,Food stamps,Poverty,Taxes,Unemployment,Homeless,,,,,,,,,,,,,4. Moderate; middle of the road,Republican,,Haven't thought much about this,5,Female,Pennsylvania,Pennsylvania,English,,Protestant,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",93
3/16/17 12:51,3/16/17 13:03,IP Address,205.153.204.1,100,743,TRUE,3/16/17 13:03,R_1eqmQl5N2LTfwMr,,,,,42.18510437,-121.6141052,anonymous,I understand and agree to proceed,,,,,1973,5.645,110.302,121.078,3,broken,wasteful,corrupt,bought by special interests,inaccessible,bankrupt,idiots,hated,messy,needs to be eliminated,,,,,,,,,,,5.696,115.641,120.471,3,Freedom,American Dream,Family,Country,Mobility,Strength,Military might,Freedom of speech,bill of rights,Republic,,,,,,,,,,,1.887,98.763,120.502,8,Liberal,Immigrants,Free education,free healthcare,low income,Social justice,Cities,Abortion rights,Fiscally irresponsible,destructive,Generational theft,,,,,,,,,,12.929,87.52,121.978,3,Strong,Right,Conservative,Family,military,rural,anti abortion,business,money,wealthy,,,,,,,,,,,1.545,108.571,120.46,5,Poor,harmful,Generational,Snap,Section 8,WIC,Expensive when operated by government,Needed,restricted,available,helpful,,,,,,,,,,6. Conservative,Republican,,2,7. Government should let each person get ahead on their own,Male,Oregon,Illinois,English,,Catholic,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",78
3/16/17 12:53,3/16/17 13:05,IP Address,73.140.36.176,100,688,TRUE,3/16/17 13:05,R_3M9DdcRDvHXrS2T,,,,,47.67379761,-122.3419037,anonymous,I understand and agree to proceed,,,,,1982,1.932,117.654,120.672,11,President,Fiscal,Control,Power,Rules,Laws,Executive order,Aid ,Ruling,,,,,,,,,,,,1.895,48.541,120.734,7,Tradition ,Freedom,Equality,Wealth,Family ,Heritage,,,,,,,,,,,,,,,1.533,44.732,120.69,7,Big government,Liberal ,Aid,Equality,Socialism,,,,,,,,,,,,,,,,1.713,43.397,120.651,11,Conservative ,Trump,Limited government ,Lower taxes,Tax cut,Gun ownership,Abortion,Religion,,,,,,,,,,,,,1.458,42.35,120.725,10,Help,Poor,Needy,Money,Unemployed,Government,Handout ,Support,Financial,,,,,,,,,,,,2. Liberal,Democrat,,7. Government should provide many more services,1. Government should see to jobs and standard of living,Female,Washington,Washington,English,,Spiritual but not religious,,"Doctorate degree (For example: PhD, EdD)",,No,White,,Both parents born in the U.S.,"Yes, I agree",69
3/16/17 12:52,3/16/17 13:05,IP Address,68.131.11.228,100,793,TRUE,3/16/17 13:05,R_A5Ld3AQQhN2Kp8J,,,,,37.11700439,-76.5134964,anonymous,I understand and agree to proceed,,,,,1967,2.271,118.012,120.462,23,traitors,liberals,republicans,laws,bribes,stealing,dishonest,scum,political,self serving,unfit,liars,conservatives,President,lawmakers,DC,Flag,Oval office,Takers,senators,2.323,98.388,120.472,16,Flag,hope,safety,proud,love,citizens,workers,givers,honesty,out standing,BEST,laws,education,patriotic,,,,,,,1.752,100.089,120.479,21,liars,cheaters,traitors,liberals,scum,hell,democrats,Clinton,Obama,killers,freaks,baby killers,evil,deceiving,puppets,NWO,fools,,,,1.966,95.302,120.504,15,liars,cheats,dishonest,politicians,back stabbers,traitors,useless,elected,,,,,,,,,,,,,2.722,109.766,120.48,14,,lazy,moochers,takers,drugs,illegals,users,useless,,,,,,,,,,,,,7. Extremely conservative,Independent,,1. Government should provide many fewer services,7. Government should let each person get ahead on their own,Female,Virginia,Indiana,English,,Protestant,,Associate degree in college - Occupational/vocational program,,No,White,,Both parents born in the U.S.,"Yes, I agree",96
3/16/17 12:56,3/16/17 13:09,IP Address,67.182.91.177,100,794,TRUE,3/16/17 13:09,R_12sxxQ2wSX7y4V6,,,,,37.67829895,-120.9501038,anonymous,I understand and agree to proceed,,,,,1951,2.55,115.939,120.473,2,USA,protect,military,infrastructure,rule of law ,corrupt,congress,supreme court,funding,schools,farm subsidies,wall street,bribery,roads quality ,taxes,,,,,,3.116,3.116,120.471,1,honor,generosity,regret,equality,freedom,individuality,respect,fairness,courage,,,,,,,,,,,,2.166,2.166,120.478,1,liberal,share,unions,workers,multi-racial,corrupt,hypocritical,politically correct,narrow viewpoint,knee jerk,compassionate,,,,,,,,,,2.672,2.672,120.502,1,crass,rich,selfish,unprincipled ,no true moral center,corrupt,hypocritical,money grubbing,insensitive,insincere,dishonest,poorly parented,,,,,,,,,3.443,101.838,120.504,2,well being,mothers,children,programs,unemployed,head start ,child care,Medicaid,food stamps,food bank,thrift store,public housing,tenements,poor,uneducated,,,,,,2. Liberal,Independent,,6,4,Female,California,Massachusetts,English,,Catholic,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",49
